peak intensity (photon),x(nm),y(nm),z(nm),PSFSigmaX (nm),PSFSigmaY (nm),Total intensity(photon),background (photon),SNR,Localization precision X(nm),Localization precision Y(nm),frame
1.2227558135986328e+02,6.3683325195312500e+03,1.9692318115234375e+03,0.0000000000000000e+00,1.3447787475585938e+02,1.3447787475585938e+02,1.1955941162109375e+03,2.0667089843750000e+02,5.7206239700317383e+00,1.3850688934326172e+01,1.3850688934326172e+01,8.0000000000000000e+01
1.2335171508789063e+02,4.2280507812500000e+03,2.9795937500000000e+03,0.0000000000000000e+00,1.2643804931640625e+02,1.2643804931640625e+02,1.0662109375000000e+03,2.1558752441406250e+02,5.6852622032165527e+00,1.3647543907165527e+01,1.3647543907165527e+01,8.1000000000000000e+01
1.0709107208251953e+02,3.5516560058593750e+03,3.5085925292968750e+03,0.0000000000000000e+00,1.1896578216552734e+02,1.1896578216552734e+02,8.1948266601562500e+02,2.6103118896484375e+02,4.7361288070678711e+00,1.6710319519042969e+01,1.6710319519042969e+01,8.1000000000000000e+01
1.3250559997558594e+02,6.3992958984375000e+03,1.9875064697265625e+03,0.0000000000000000e+00,1.4856285095214844e+02,1.4856285095214844e+02,1.5812371826171875e+03,2.2002389526367188e+02,5.9882893562316886e+00,1.2517656326293945e+01,1.2517657279968262e+01,8.1000000000000000e+01
1.3082524108886719e+02,5.1916777343750000e+03,2.1972507324218750e+03,0.0000000000000000e+00,1.4241532897949219e+02,1.4241532897949219e+02,1.4346546630859375e+03,2.3952191162109375e+02,5.7683720588684082e+00,1.3363848686218262e+01,1.3363848686218262e+01,8.4000000000000000e+01
1.5039813232421875e+02,4.5411406250000000e+03,2.6684611816406250e+03,0.0000000000000000e+00,1.4744688415527344e+02,1.4744688415527344e+02,1.7678933105468750e+03,2.1579432678222656e+02,6.6688966751098633e+00,1.1441712379455566e+01,1.1441712379455566e+01,8.4000000000000000e+01
1.4203894042968750e+02,5.2269116210937500e+03,2.2361328125000000e+03,0.0000000000000000e+00,1.3697921752929688e+02,1.3697921752929688e+02,1.4409842529296875e+03,2.4043174743652344e+02,6.1627507209777832e+00,1.2473160743713379e+01,1.2473162651062012e+01,8.5000000000000000e+01
9.4948318481445313e+01,3.6260776367187500e+03,2.3694157714843750e+03,0.0000000000000000e+00,1.4829435729980469e+02,1.4829435729980469e+02,1.1289609375000000e+03,2.1386393737792969e+02,4.5846509933471680e+00,1.7377126693725586e+01,1.7377126693725586e+01,8.7000000000000000e+01
1.3278997802734375e+02,4.2415258789062500e+03,3.6730000000000000e+03,0.0000000000000000e+00,1.4144732666015625e+02,1.4144732666015625e+02,1.4364720458984375e+03,2.0250482177734375e+02,6.1534423828125000e+00,1.2170551300048828e+01,1.2170551300048828e+01,9.2000000000000000e+01
9.3399925231933594e+01,4.3596230468750000e+03,2.9220485839843750e+03,0.0000000000000000e+00,1.2675386047363281e+02,1.2675386047363281e+02,8.1135571289062500e+02,2.0339382934570313e+02,4.6002922058105469e+00,1.7489894866943359e+01,1.7489892959594727e+01,9.2000000000000000e+01
1.3167790222167969e+02,5.4833642578125000e+03,1.8591420898437500e+03,0.0000000000000000e+00,1.4707215881347656e+02,1.4707215881347656e+02,1.5399841308593750e+03,2.1583863830566406e+02,5.9936504364013672e+00,1.2937602996826172e+01,1.2937604904174805e+01,9.5000000000000000e+01
1.4233139038085938e+02,3.9282456054687500e+03,4.0464970703125000e+03,0.0000000000000000e+00,1.2527513122558594e+02,1.2527513122558594e+02,1.2077382812500000e+03,2.3362832641601563e+02,6.2286839485168457e+00,1.1774183273315430e+01,1.1774185180664063e+01,9.6000000000000000e+01
1.5757121276855469e+02,5.9601606445312500e+03,2.0227763671875000e+03,0.0000000000000000e+00,1.4204084777832031e+02,1.4204084777832031e+02,1.7188807373046875e+03,2.4494471740722656e+02,6.6642551422119141e+00,1.1146310806274414e+01,1.1146310806274414e+01,9.6000000000000000e+01
1.8726748657226563e+02,5.4594145507812500e+03,1.8555692138671875e+03,0.0000000000000000e+00,1.5976800537109375e+02,1.5976800537109375e+02,2.5845468750000000e+03,2.2658840942382813e+02,7.8109536170959473e+00,9.5446462631225586e+00,9.5446462631225586e+00,9.6000000000000000e+01
2.5201953125000000e+02,5.9383232421875000e+03,2.0230231933593750e+03,0.0000000000000000e+00,1.5505230712890625e+02,1.5505230712890625e+02,3.2759179687500000e+03,2.1394700622558594e+02,9.9065656661987305e+00,7.2396197319030762e+00,7.2396187782287598e+00,9.6000000000000000e+01
1.4069503784179688e+02,5.4941616210937500e+03,1.8416140136718750e+03,0.0000000000000000e+00,8.5761215209960938e+01,8.5761215209960938e+01,5.5950378417968750e+02,2.7765438842773438e+02,5.8368082046508789e+00,1.2864001274108887e+01,1.2864002227783203e+01,9.7000000000000000e+01
1.4317028808593750e+02,5.4527626953125000e+03,1.9350080566406250e+03,0.0000000000000000e+00,1.5257536315917969e+02,1.5257536315917969e+02,1.8020388183593750e+03,2.6119863891601563e+02,6.0412979125976563e+00,1.2852496147155762e+01,1.2852498054504395e+01,9.8000000000000000e+01
1.3262243652343750e+02,5.4511440429687500e+03,1.8931257324218750e+03,0.0000000000000000e+00,1.2779200744628906e+02,1.2779200744628906e+02,1.1710266113281250e+03,2.5910269165039063e+02,5.6858124732971191e+00,1.3666513442993164e+01,1.3666512489318848e+01,9.8000000000000000e+01
1.7132009887695313e+02,5.4021655273437500e+03,1.8474567871093750e+03,0.0000000000000000e+00,1.4994819641113281e+02,1.4994819641113281e+02,2.0827312011718750e+03,2.0909065246582031e+02,7.4532923698425293e+00,9.9545049667358398e+00,9.9545049667358398e+00,9.9000000000000000e+01
1.6229255676269531e+02,5.4588159179687500e+03,1.8471475830078125e+03,0.0000000000000000e+00,1.5505421447753906e+02,1.5505421447753906e+02,2.1096391601562500e+03,2.3848689270019531e+02,6.8787918090820313e+00,1.1062574386596680e+01,1.1062574386596680e+01,1.0000000000000000e+02
1.4155368041992188e+02,5.9602597656250000e+03,3.4000422363281250e+03,0.0000000000000000e+00,1.3684092712402344e+02,1.3684092712402344e+02,1.4331628417968750e+03,1.9618008422851563e+02,6.5358209609985352e+00,1.1539238929748535e+01,1.1539238929748535e+01,1.0300000000000000e+02
1.1501857757568359e+02,5.9849130859375000e+03,3.3524291992187500e+03,0.0000000000000000e+00,1.5023728942871094e+02,1.5023728942871094e+02,1.4036727294921875e+03,1.9647732543945313e+02,5.5297832489013672e+00,1.3393696784973145e+01,1.3393697738647461e+01,1.0400000000000000e+02
3.3596258544921875e+02,3.5297131347656250e+03,2.3633886718750000e+03,0.0000000000000000e+00,1.4563807678222656e+02,1.4563807678222656e+02,3.8528593750000000e+03,2.4438630676269531e+02,1.1833482742309570e+01,5.8541760444641113e+00,5.8541774749755859e+00,1.0500000000000000e+02
1.2902027893066406e+02,3.5204489746093750e+03,2.3886015625000000e+03,0.0000000000000000e+00,1.3890509033203125e+02,1.3890509033203125e+02,1.3459739990234375e+03,2.2731929016113281e+02,5.7995219230651864e+00,1.3076868057250977e+01,1.3076866149902344e+01,1.0600000000000000e+02
2.1770480346679688e+02,5.1940532226562500e+03,2.1439462890625000e+03,0.0000000000000000e+00,1.4818823242187500e+02,1.4818823242187500e+02,2.5848649902343750e+03,2.3568724060058594e+02,8.6755561828613281e+00,8.3510961532592773e+00,8.3510971069335938e+00,1.0600000000000000e+02
1.6642889404296875e+02,4.6754106445312500e+03,3.2814880371093750e+03,0.0000000000000000e+00,1.5753324890136719e+02,1.5753324890136719e+02,2.2331379394531250e+03,1.9162861633300781e+02,7.4630889892578134e+00,9.8498954772949219e+00,9.8498954772949219e+00,1.0700000000000000e+02
1.3512437438964844e+02,5.1118872070312500e+03,3.1231767578125000e+03,0.0000000000000000e+00,1.4900807189941406e+02,1.4900807189941406e+02,1.6221674804687500e+03,1.9981718444824219e+02,6.2649188041687012e+00,1.2243244171142578e+01,1.2243244171142578e+01,1.0900000000000000e+02
1.9685551452636719e+02,4.0003117675781250e+03,3.2884758300781250e+03,0.0000000000000000e+00,1.2851199340820313e+02,1.2851199340820313e+02,1.7578317871093750e+03,2.3440145874023438e+02,8.0435132980346680e+00,9.0852632522583008e+00,9.0852632522583008e+00,1.1000000000000000e+02
1.2886367797851563e+02,4.5747167968750000e+03,2.0711823730468750e+03,0.0000000000000000e+00,1.1171976470947266e+02,1.1171976470947266e+02,8.6962683105468750e+02,2.3252510070800781e+02,5.7518749237060547e+00,1.3026183128356934e+01,1.3026183128356934e+01,1.1000000000000000e+02
9.4210708618164063e+01,6.3976313476562500e+03,1.9626291503906250e+03,0.0000000000000000e+00,6.8567962646484375e+01,6.8567962646484375e+01,2.3948878479003906e+02,2.4208050537109375e+02,4.3592200279235840e+00,1.9672067642211914e+01,1.9672067642211914e+01,1.1000000000000000e+02
1.4497676086425781e+02,3.6287358398437500e+03,2.7801892089843750e+03,0.0000000000000000e+00,9.5021110534667969e+01,9.5021110534667969e+01,7.0775183105468750e+02,2.3500320434570313e+02,6.3107981681823730e+00,1.2176635742187500e+01,1.2176635742187500e+01,1.1200000000000000e+02
1.2021723175048828e+02,3.5852512207031250e+03,2.7885451660156250e+03,0.0000000000000000e+00,9.8346481323242188e+01,9.8346481323242188e+01,6.2867578125000000e+02,2.7156433105468750e+02,5.1536035537719727e+00,1.4757523536682129e+01,1.4757521629333496e+01,1.1300000000000000e+02
1.6842544555664063e+02,3.9561625976562500e+03,2.0985964355468750e+03,0.0000000000000000e+00,8.3355308532714844e+01,8.3355308532714844e+01,6.3272735595703125e+02,2.4568135070800781e+02,7.0229206085205078e+00,1.0763900756835938e+01,1.0763900756835938e+01,1.1300000000000000e+02
1.3750006103515625e+02,5.6766660156250000e+03,3.3522221679687500e+03,0.0000000000000000e+00,1.5975527954101563e+02,1.5975527954101563e+02,1.8973863525390625e+03,2.1829055786132813e+02,6.1854581832885742e+00,1.1811654090881348e+01,1.1811653137207031e+01,1.1800000000000000e+02
1.2431568145751953e+02,3.5117377929687500e+03,2.7951875000000000e+03,0.0000000000000000e+00,1.2664546203613281e+02,1.2664546203613281e+02,1.0780715332031250e+03,2.0486763000488281e+02,5.8139762878417969e+00,1.3119529724121094e+01,1.3119530677795410e+01,1.1800000000000000e+02
1.5376696777343750e+02,5.6818706054687500e+03,3.3676743164062500e+03,0.0000000000000000e+00,1.3459696960449219e+02,1.3459696960449219e+02,1.5061770019531250e+03,2.2951538085937500e+02,6.6645355224609384e+00,1.1175025939941406e+01,1.1175026893615723e+01,1.1900000000000000e+02
1.1026552581787109e+02,4.9695312500000000e+03,2.0955104980468750e+03,0.0000000000000000e+00,1.2354338073730469e+02,1.2354338073730469e+02,9.0995745849609375e+02,2.5364991760253906e+02,4.9046239852905273e+00,1.7271780014038086e+01,1.7271781921386719e+01,1.2000000000000000e+02
1.4697723388671875e+02,3.5496821289062500e+03,2.7773337402343750e+03,0.0000000000000000e+00,1.4834999084472656e+02,1.4834999084472656e+02,1.7489101562500000e+03,2.3169122314453125e+02,6.4089479446411133e+00,1.1858372688293457e+01,1.1858374595642090e+01,1.2000000000000000e+02
1.1658625793457031e+02,6.2825541992187500e+03,1.5638303222656250e+03,0.0000000000000000e+00,1.5203474426269531e+02,1.5203474426269531e+02,1.4570531005859375e+03,2.0265533447265625e+02,5.5367369651794434e+00,1.4421653747558594e+01,1.4421651840209961e+01,1.2100000000000000e+02
8.6159729003906250e+01,5.6613623046875000e+03,3.3955124511718750e+03,0.0000000000000000e+00,1.0748808288574219e+02,1.0748808288574219e+02,5.3822937011718750e+02,2.1904859924316406e+02,4.1847777366638184e+00,1.9095369338989258e+01,1.9095367431640625e+01,1.2200000000000000e+02
1.1814064788818359e+02,5.0598955078125000e+03,3.0428234863281250e+03,0.0000000000000000e+00,1.3734457397460938e+02,1.3734457397460938e+02,1.2049382324218750e+03,2.0995135498046875e+02,5.5343647003173828e+00,1.3729641914367676e+01,1.3729643821716309e+01,1.2200000000000000e+02
2.0410298156738281e+02,5.0415053710937500e+03,3.0405371093750000e+03,0.0000000000000000e+00,1.2432012939453125e+02,1.2432012939453125e+02,1.7055900878906250e+03,2.4030834960937500e+02,8.2152919769287109e+00,8.8887271881103516e+00,8.8887281417846680e+00,1.2300000000000000e+02
1.1174176788330078e+02,5.6438867187500000e+03,3.3286208496093750e+03,0.0000000000000000e+00,1.3061778259277344e+02,1.3061778259277344e+02,1.0307718505859375e+03,2.2521537780761719e+02,5.1652870178222656e+00,1.6070537567138672e+01,1.6070537567138672e+01,1.2300000000000000e+02
1.3255293273925781e+02,3.9143229980468750e+03,4.0245048828125000e+03,0.0000000000000000e+00,1.0946642303466797e+02,1.0946642303466797e+02,8.5880303955078125e+02,2.4560746765136719e+02,5.7838573455810547e+00,1.3419639587402344e+01,1.3419639587402344e+01,1.2300000000000000e+02
1.0326422119140625e+02,5.6448208007812500e+03,3.3420566406250000e+03,0.0000000000000000e+00,1.1180550384521484e+02,1.1180550384521484e+02,6.9794091796875000e+02,2.3187513732910156e+02,4.7863383293151864e+00,1.6562833786010742e+01,1.6562833786010742e+01,1.2400000000000000e+02
1.3391691589355469e+02,3.8655878906250000e+03,3.3061088867187500e+03,0.0000000000000000e+00,1.0765566253662109e+02,1.0765566253662109e+02,8.3917309570312500e+02,2.0774255371093750e+02,6.1475906372070313e+00,1.2186816215515137e+01,1.2186815261840820e+01,1.2500000000000000e+02
9.2541984558105469e+01,5.7014975585937500e+03,3.3582290039062500e+03,0.0000000000000000e+00,9.5850616455078125e+01,9.5850616455078125e+01,4.5969628906250000e+02,2.3874241638183594e+02,4.3142423629760742e+00,1.9816095352172852e+01,1.9816095352172852e+01,1.2500000000000000e+02
1.3244340515136719e+02,3.7855734863281250e+03,3.4034111328125000e+03,0.0000000000000000e+00,8.8967147827148438e+01,8.8967147827148438e+01,5.6680291748046875e+02,2.3608705139160156e+02,5.8540968894958496e+00,1.2729068756103516e+01,1.2729069709777832e+01,1.2600000000000000e+02
1.4060469055175781e+02,6.4096323242187500e+03,1.5601884765625000e+03,0.0000000000000000e+00,1.4449964904785156e+02,1.4449964904785156e+02,1.5873614501953125e+03,2.5050563049316406e+02,6.0327649116516113e+00,1.2818416595458984e+01,1.2818416595458984e+01,1.3000000000000000e+02
1.6667097473144531e+02,5.1025771484375000e+03,3.1631477050781250e+03,0.0000000000000000e+00,1.3301483154296875e+02,1.3301483154296875e+02,1.5944193115234375e+03,2.2276568603515625e+02,7.1665120124816886e+00,1.0627584457397461e+01,1.0627585411071777e+01,1.3200000000000000e+02
1.6514047241210938e+02,5.0657841796875000e+03,3.1192651367187500e+03,0.0000000000000000e+00,1.5189228820800781e+02,1.5189228820800781e+02,2.0600004882812500e+03,2.0024246215820313e+02,7.3307037353515634e+00,1.0289300918579102e+01,1.0289300918579102e+01,1.3300000000000000e+02
1.4066345214843750e+02,3.7081779785156250e+03,2.8234138183593750e+03,0.0000000000000000e+00,1.5730880737304688e+02,1.5730880737304688e+02,1.8820438232421875e+03,2.4738508605957031e+02,6.0590491294860840e+00,1.2513925552368164e+01,1.2513925552368164e+01,1.3300000000000000e+02
1.2503226470947266e+02,5.2339716796875000e+03,3.1437675781250000e+03,0.0000000000000000e+00,1.5189228820800781e+02,1.5189228820800781e+02,1.5596815185546875e+03,2.0024246215820313e+02,5.8825173377990723e+00,1.3250801086425781e+01,1.3250797271728516e+01,1.3300000000000000e+02
9.0064460754394531e+01,5.1854272460937500e+03,3.1616477050781250e+03,0.0000000000000000e+00,1.0071256256103516e+02,1.0071256256103516e+02,4.9392745971679688e+02,2.5236367797851563e+02,4.1298570632934570e+00,1.9419782638549805e+01,1.9419782638549805e+01,1.3400000000000000e+02
1.0594374084472656e+02,5.9249077148437500e+03,3.2754711914062500e+03,0.0000000000000000e+00,1.0931732940673828e+02,1.0931732940673828e+02,6.8453509521484375e+02,2.4204508972167969e+02,4.8190221786499023e+00,1.6545541763305664e+01,1.6545541763305664e+01,1.3500000000000000e+02
1.6584408569335938e+02,5.9147158203125000e+03,3.3088557128906250e+03,0.0000000000000000e+00,9.8132652282714844e+01,9.8132652282714844e+01,8.6351403808593750e+02,2.0531767272949219e+02,7.3044013977050781e+00,1.0390761375427246e+01,1.0390760421752930e+01,1.3600000000000000e+02
1.5905418395996094e+02,5.9055043945312500e+03,1.9915924072265625e+03,0.0000000000000000e+00,1.5419206237792969e+02,1.5419206237792969e+02,2.0446147460937500e+03,2.3681523132324219e+02,6.7832117080688477e+00,1.0895951271057129e+01,1.0895951271057129e+01,1.3800000000000000e+02
1.1455590820312500e+02,5.9412641601562500e+03,2.0210428466796875e+03,0.0000000000000000e+00,9.9282638549804688e+01,9.9282638549804688e+01,6.1052929687500000e+02,3.1208447265625000e+02,4.7060089111328134e+00,1.5249055862426758e+01,1.5249055862426758e+01,1.3900000000000000e+02
1.3455499267578125e+02,4.2843393554687500e+03,3.9045292968750000e+03,0.0000000000000000e+00,9.4306755065917969e+01,9.4306755065917969e+01,6.4703497314453125e+02,2.2999755859375000e+02,5.9797906875610352e+00,1.2503259658813477e+01,1.2503260612487793e+01,1.4000000000000000e+02
1.4392991638183594e+02,4.7603662109375000e+03,3.1247197265625000e+03,0.0000000000000000e+00,1.4676869201660156e+02,1.4676869201660156e+02,1.6763330078125000e+03,1.9038858032226563e+02,6.6793951988220206e+00,1.1192196846008301e+01,1.1192195892333984e+01,1.4400000000000000e+02
1.2323658752441406e+02,5.2548027343750000e+03,2.4914340820312500e+03,0.0000000000000000e+00,1.5057679748535156e+02,1.5057679748535156e+02,1.5107692871093750e+03,2.2516629028320313e+02,5.6022825241088867e+00,1.3674015045166016e+01,1.3674016952514648e+01,1.4700000000000000e+02
1.1956428527832031e+02,4.5650244140625000e+03,2.2873088378906250e+03,0.0000000000000000e+00,1.2021770477294922e+02,1.2021770477294922e+02,9.3428790283203125e+02,2.1135691833496094e+02,5.5770611763000488e+00,1.4058919906616211e+01,1.4058921813964844e+01,1.5500000000000000e+02
1.3467080688476563e+02,6.3208803710937500e+03,2.0823349609375000e+03,0.0000000000000000e+00,1.2347648620605469e+02,1.2347648620605469e+02,1.1101571044921875e+03,2.3436042785644531e+02,5.9485092163085938e+00,1.3007367134094238e+01,1.3007367134094238e+01,1.5800000000000000e+02
1.4188249206542969e+02,5.1889936523437500e+03,3.1399282226562500e+03,0.0000000000000000e+00,1.5678219604492188e+02,1.5678219604492188e+02,1.8856654052734375e+03,2.0951081848144531e+02,6.4224143028259277e+00,1.1844527244567871e+01,1.1844524383544922e+01,1.5900000000000000e+02
1.5424673461914063e+02,5.8844296875000000e+03,2.0257998046875000e+03,0.0000000000000000e+00,1.5570455932617188e+02,1.5570455932617188e+02,2.0219061279296875e+03,2.2555758666992188e+02,6.7158694267272949e+00,1.1219466209411621e+01,1.1219467163085938e+01,1.6200000000000000e+02
8.7195404052734375e+01,3.8619099121093750e+03,3.1663586425781250e+03,0.0000000000000000e+00,8.3027816772460938e+01,8.3027816772460938e+01,3.2499990844726563e+02,2.1806004333496094e+02,4.2347536087036133e+00,1.9243999481201172e+01,1.9244001388549805e+01,1.6200000000000000e+02
1.4023016357421875e+02,6.2635986328125000e+03,1.6604681396484375e+03,0.0000000000000000e+00,1.4195281982421875e+02,1.4195281982421875e+02,1.5278187255859375e+03,1.9838574218750000e+02,6.4662723541259766e+00,1.1613606452941895e+01,1.1613606452941895e+01,1.6500000000000000e+02
