peak intensity (photon),x(nm),y(nm),z(nm),PSFSigmaX (nm),PSFSigmaY (nm),Total intensity(photon),background (photon),SNR,Localization precision X(nm),Localization precision Y(nm),frame
1.0679349517822266e+02,6.2680463867187500e+03,4.1776083984375000e+03,0.0000000000000000e+00,1.2740538024902344e+02,1.2740538024902344e+02,9.3726574707031250e+02,1.2709494018554688e+02,6.3233518600463867e+00,1.1663426399230957e+01,1.1663425445556641e+01,1.2700000000000000e+02
2.5653479003906250e+02,5.2571645507812500e+03,2.4814331054687500e+03,0.0000000000000000e+00,1.0560459899902344e+02,1.0560459899902344e+02,1.5468719482421875e+03,1.3230474853515625e+02,1.1780614852905273e+01,5.6334505081176758e+00,5.6334505081176758e+00,1.2700000000000000e+02
2.7931140136718750e+02,5.8417612304687500e+03,3.8091777343750000e+03,0.0000000000000000e+00,1.0974134826660156e+02,1.0974134826660156e+02,1.8187443847656250e+03,1.3255044555664063e+02,1.2462919235229492e+01,5.2811408042907706e+00,5.2811412811279297e+00,1.2700000000000000e+02
1.3290835571289063e+02,6.2643945312500000e+03,3.7879157714843750e+03,0.0000000000000000e+00,9.5405738830566406e+01,9.5405738830566406e+01,6.5409924316406250e+02,1.5410723876953125e+02,7.1040573120117188e+00,1.0461560249328613e+01,1.0461560249328613e+01,1.2700000000000000e+02
2.2207481384277344e+02,5.0963857421875000e+03,4.0162768554687500e+03,0.0000000000000000e+00,1.0054868316650391e+02,1.0054868316650391e+02,1.2139322509765625e+03,1.3085838317871094e+02,1.0704341888427734e+01,6.3323497772216797e+00,6.3323497772216797e+00,1.2700000000000000e+02
6.6330345153808594e+01,5.0494008789062500e+03,4.2796547851562500e+03,0.0000000000000000e+00,1.2517955017089844e+02,1.2517955017089844e+02,5.6198071289062500e+02,1.1219934082031250e+02,4.4953546524047852e+00,1.7605342864990234e+01,1.7605342864990234e+01,1.2800000000000000e+02
2.2112745666503906e+02,5.4012114257812500e+03,1.5349459228515625e+03,0.0000000000000000e+00,1.0751610565185547e+02,1.0751610565185547e+02,1.3820766601562500e+03,1.4350575256347656e+02,1.0486280441284180e+01,6.5314869880676270e+00,6.5314865112304688e+00,1.2800000000000000e+02
2.1329937744140625e+02,3.6032924804687500e+03,2.3075642089843750e+03,0.0000000000000000e+00,1.2465898132324219e+02,1.2465898132324219e+02,1.7921696777343750e+03,1.2739907073974609e+02,1.0464329719543457e+01,6.5400662422180176e+00,6.5400662422180176e+00,1.2800000000000000e+02
3.4601470947265625e+02,5.8146269531250000e+03,3.7943671875000000e+03,0.0000000000000000e+00,1.1067822265625000e+02,1.1067822265625000e+02,2.2917187500000000e+03,1.3242329406738281e+02,1.4324802398681641e+01,4.4753751754760742e+00,4.4753756523132324e+00,1.2800000000000000e+02
1.2569307708740234e+02,3.5965747070312500e+03,2.2035900878906250e+03,0.0000000000000000e+00,1.5151570129394531e+02,1.5151570129394531e+02,1.5601595458984375e+03,1.2874041748046875e+02,7.1356105804443359e+00,1.0063522338867188e+01,1.0063522338867188e+01,1.2900000000000000e+02
1.7169467163085938e+02,3.6001015625000000e+03,2.2913222656250000e+03,0.0000000000000000e+00,1.3141928100585938e+02,1.3141928100585938e+02,1.6033094482421875e+03,1.2274376678466797e+02,9.0607986450195313e+00,7.6664285659790039e+00,7.6664285659790039e+00,1.2900000000000000e+02
2.9946026611328125e+02,5.4163315429687500e+03,1.5540036621093750e+03,0.0000000000000000e+00,1.0949282073974609e+02,1.0949282073974609e+02,1.9411220703125000e+03,1.5581077575683594e+02,1.2708991050720215e+01,5.2634778022766113e+00,5.2634778022766113e+00,1.2900000000000000e+02
1.6570269775390625e+02,5.8517622070312500e+03,3.8030917968750000e+03,0.0000000000000000e+00,1.0493993377685547e+02,1.0493993377685547e+02,9.8662823486328125e+02,1.2482468414306641e+02,8.8032493591308594e+00,7.9876008033752441e+00,7.9876008033752441e+00,1.2900000000000000e+02
6.9846969604492188e+01,6.2465180664062500e+03,4.1702133789062500e+03,0.0000000000000000e+00,8.5308341979980469e+01,8.5308341979980469e+01,2.7483557128906250e+02,1.3022846984863281e+02,4.4715447425842294e+00,1.6806531906127930e+01,1.6806531906127930e+01,1.2900000000000000e+02
2.3029251098632813e+02,5.0839501953125000e+03,4.0133261718750000e+03,0.0000000000000000e+00,1.0314884948730469e+02,1.0314884948730469e+02,1.3248021240234375e+03,1.2811352539062500e+02,1.1015370368957520e+01,6.1404609680175781e+00,6.1404609680175781e+00,1.2900000000000000e+02
9.5853622436523438e+01,3.6735690917968750e+03,2.0282176513671875e+03,0.0000000000000000e+00,1.0196375274658203e+02,1.0196375274658203e+02,5.3881854248046875e+02,1.3122937011718750e+02,5.7600088119506836e+00,1.3410252571105957e+01,1.3410249710083008e+01,1.3000000000000000e+02
1.9573501586914063e+02,5.4199833984375000e+03,1.5484373779296875e+03,0.0000000000000000e+00,1.2111737060546875e+02,1.2111737060546875e+02,1.5524720458984375e+03,1.3570912170410156e+02,9.7357683181762695e+00,7.1096801757812500e+00,7.1096796989440918e+00,1.3000000000000000e+02
4.0213864135742188e+02,5.1147294921875000e+03,4.0211359863281250e+03,0.0000000000000000e+00,1.1597313690185547e+02,1.1597313690185547e+02,2.9243745117187500e+03,1.3412622070312500e+02,1.5725085258483887e+01,3.9791951179504390e+00,3.9791955947875981e+00,1.3000000000000000e+02
3.2882058715820313e+02,5.8169101562500000e+03,3.8042858886718750e+03,0.0000000000000000e+00,1.1049549865722656e+02,1.1049549865722656e+02,2.1706540527343750e+03,1.3726824951171875e+02,1.3792137145996094e+01,4.7035355567932129e+00,4.7035355567932129e+00,1.3000000000000000e+02
3.1265942382812500e+02,5.8166601562500000e+03,3.8146455078125000e+03,0.0000000000000000e+00,1.1865847015380859e+02,1.1865847015380859e+02,2.3801887207031250e+03,1.2310255432128906e+02,1.3562938690185547e+01,4.7411556243896484e+00,4.7411561012268066e+00,1.3100000000000000e+02
1.0943197631835938e+02,3.5953574218750000e+03,2.3112387695312500e+03,0.0000000000000000e+00,1.0749052429199219e+02,1.0749052429199219e+02,6.8363928222656250e+02,1.3629826354980469e+02,6.3215246200561523e+00,1.1988610267639160e+01,1.1988610267639160e+01,1.3100000000000000e+02
6.7162818908691406e+01,5.5871508789062500e+03,1.8499735107421875e+03,0.0000000000000000e+00,1.3171713256835938e+02,1.3171713256835938e+02,6.3002215576171875e+02,1.2187087249755859e+02,4.4235024452209473e+00,1.7621513366699219e+01,1.7621511459350586e+01,1.3100000000000000e+02
9.6599098205566406e+01,4.1034599609375000e+03,3.2218012695312500e+03,0.0000000000000000e+00,1.0225302886962891e+02,1.0225302886962891e+02,5.4609448242187500e+02,1.3854685974121094e+02,5.7044167518615723e+00,1.3165787696838379e+01,1.3165787696838379e+01,1.3100000000000000e+02
1.7673287963867188e+02,5.1574970703125000e+03,4.0348117675781250e+03,0.0000000000000000e+00,1.1042456054687500e+02,1.1042456054687500e+02,1.1651748046875000e+03,1.4053300476074219e+02,8.9848861694335938e+00,7.9154047966003418e+00,7.9154047966003418e+00,1.3100000000000000e+02
9.5610244750976563e+01,6.0559531250000000e+03,3.9202019042968750e+03,0.0000000000000000e+00,1.6020501708984375e+02,1.6020501708984375e+02,1.3267803955078125e+03,1.2802760314941406e+02,5.7894687652587891e+00,1.2909469604492188e+01,1.2909470558166504e+01,1.3100000000000000e+02
1.2585668945312500e+02,3.5894230957031250e+03,2.3112058105468750e+03,0.0000000000000000e+00,1.0440096282958984e+02,1.0440096282958984e+02,7.4169903564453125e+02,1.3703636169433594e+02,7.0290017127990723e+00,1.0333077430725098e+01,1.0333077430725098e+01,1.3200000000000000e+02
1.8202066040039063e+02,5.1742353515625000e+03,4.0278244628906250e+03,0.0000000000000000e+00,1.0223003387451172e+02,1.0223003387451172e+02,1.0285373535156250e+03,1.4429441833496094e+02,9.1244993209838867e+00,7.6880517005920410e+00,7.6880526542663574e+00,1.3200000000000000e+02
3.8995544433593750e+02,5.8258320312500000e+03,3.8001669921875000e+03,0.0000000000000000e+00,1.0911221313476563e+02,1.0911221313476563e+02,2.5101760253906250e+03,1.5095767211914063e+02,1.5183019638061523e+01,4.2274785041809082e+00,4.2274785041809082e+00,1.3200000000000000e+02
1.1968573760986328e+02,6.2676450195312500e+03,4.1928999023437500e+03,0.0000000000000000e+00,1.3405688476562500e+02,1.3405688476562500e+02,1.1629552001953125e+03,1.1859304046630859e+02,7.0211238861083984e+00,1.0458086013793945e+01,1.0458085060119629e+01,1.3200000000000000e+02
8.9882919311523438e+01,3.6493891601562500e+03,2.0401300048828125e+03,0.0000000000000000e+00,1.4763099670410156e+02,1.4763099670410156e+02,1.0591918945312500e+03,1.2885011291503906e+02,5.5033469200134277e+00,1.3885712623596191e+01,1.3885712623596191e+01,1.3300000000000000e+02
8.5440650939941406e+01,5.7091367187500000e+03,1.8504110107421875e+03,0.0000000000000000e+00,1.4573648071289063e+02,1.4573648071289063e+02,9.8116815185546875e+02,1.1916411590576172e+02,5.4089574813842773e+00,1.3799868583679199e+01,1.3799868583679199e+01,1.3300000000000000e+02
1.0484194183349609e+02,3.5527087402343750e+03,2.3271977539062500e+03,0.0000000000000000e+00,1.0564837646484375e+02,1.0564837646484375e+02,6.3270770263671875e+02,1.5556994628906250e+02,5.8831720352172852e+00,1.3001392364501953e+01,1.3001392364501953e+01,1.3300000000000000e+02
2.5480967712402344e+02,3.9084343261718750e+03,2.8803437500000000e+03,0.0000000000000000e+00,1.0099684906005859e+02,1.0099684906005859e+02,1.4053157958984375e+03,1.8502676391601563e+02,1.1002141952514648e+01,6.3344616889953613e+00,6.3344616889953613e+00,1.3300000000000000e+02
1.1485965728759766e+02,4.3334096679687500e+03,3.2453991699218750e+03,0.0000000000000000e+00,1.0736343383789063e+02,1.0736343383789063e+02,7.1585107421875000e+02,1.3607737731933594e+02,6.5658664703369141e+00,1.1027363777160645e+01,1.1027363777160645e+01,1.3300000000000000e+02
1.2401194763183594e+02,5.0775878906250000e+03,3.9763781738281250e+03,0.0000000000000000e+00,1.1511633300781250e+02,1.1511633300781250e+02,8.8854589843750000e+02,1.3247846984863281e+02,7.0118865966796884e+00,1.0438562393188477e+01,1.0438563346862793e+01,1.3300000000000000e+02
2.9096405029296875e+02,5.8174365234375000e+03,3.7848891601562500e+03,0.0000000000000000e+00,1.1854629516601563e+02,1.1854629516601563e+02,2.2108420410156250e+03,1.2912341308593750e+02,1.2855128288269043e+01,5.0859575271606454e+00,5.0859575271606454e+00,1.3300000000000000e+02
3.4786328125000000e+02,5.1140981445312500e+03,4.0329135742187500e+03,0.0000000000000000e+00,1.0687816619873047e+02,1.0687816619873047e+02,2.1484682617187500e+03,1.4902920532226563e+02,1.4131370544433594e+01,4.6023192405700684e+00,4.6023197174072266e+00,1.3300000000000000e+02
1.3316899108886719e+02,3.8502971191406250e+03,4.1055722656250000e+03,0.0000000000000000e+00,1.0309146881103516e+02,1.0309146881103516e+02,7.6522821044921875e+02,1.4000566101074219e+02,7.2960839271545410e+00,9.7702741622924805e+00,9.7702751159667969e+00,1.3400000000000000e+02
8.0109756469726563e+01,5.6756396484375000e+03,1.8762620849609375e+03,0.0000000000000000e+00,1.3274058532714844e+02,1.3274058532714844e+02,7.6319458007812500e+02,1.1597096252441406e+02,5.1805377006530762e+00,1.4311611175537109e+01,1.4311611175537109e+01,1.3400000000000000e+02
9.9855117797851563e+01,3.6610285644531250e+03,2.0127590332031250e+03,0.0000000000000000e+00,1.0820745849609375e+02,1.0820745849609375e+02,6.3216015625000000e+02,1.4286013793945313e+02,5.8040170669555664e+00,1.2794503211975098e+01,1.2794504165649414e+01,1.3400000000000000e+02
1.3004824829101563e+02,3.9105991210937500e+03,2.9257758789062500e+03,0.0000000000000000e+00,1.1260928344726563e+02,1.1260928344726563e+02,8.9165173339843750e+02,1.3995257568359375e+02,7.1668591499328613e+00,1.0128641128540039e+01,1.0128641128540039e+01,1.3400000000000000e+02
1.0745344543457031e+02,3.8572583007812500e+03,2.8179230957031250e+03,0.0000000000000000e+00,9.3662445068359375e+01,9.3662445068359375e+01,5.0967544555664063e+02,1.4930468750000000e+02,6.0724668502807617e+00,1.2177066802978516e+01,1.2177066802978516e+01,1.3400000000000000e+02
9.5791931152343750e+01,6.2649340820312500e+03,4.1746577148437500e+03,0.0000000000000000e+00,1.2708092498779297e+02,1.2708092498779297e+02,8.3643469238281250e+02,1.1823147583007813e+02,5.9293241500854492e+00,1.2583042144775391e+01,1.2583041191101074e+01,1.3400000000000000e+02
1.8025042724609375e+02,5.8010532226562500e+03,3.8020488281250000e+03,0.0000000000000000e+00,1.0535709381103516e+02,1.0535709381103516e+02,1.0817983398437500e+03,1.1990103149414063e+02,9.4213457107543945e+00,7.3061223030090332e+00,7.3061223030090332e+00,1.3400000000000000e+02
2.4752915954589844e+02,3.9154152832031250e+03,2.8623947753906250e+03,0.0000000000000000e+00,1.0062503051757813e+02,1.0062503051757813e+02,1.3551293945312500e+03,1.8075965881347656e+02,1.0830908775329590e+01,6.4433226585388184e+00,6.4433236122131348e+00,1.3500000000000000e+02
1.1960100555419922e+02,4.6096669921875000e+03,3.7098327636718750e+03,0.0000000000000000e+00,9.6528678894042969e+01,9.6528678894042969e+01,6.0254565429687500e+02,1.3795053100585938e+02,6.7485375404357910e+00,1.0942326545715332e+01,1.0942326545715332e+01,1.3500000000000000e+02
1.7952879333496094e+02,3.8678054199218750e+03,4.0624030761718750e+03,0.0000000000000000e+00,1.1731459808349609e+02,1.1731459808349609e+02,1.3359205322265625e+03,1.3287701416015625e+02,9.1977472305297852e+00,7.5728888511657706e+00,7.5728878974914551e+00,1.3500000000000000e+02
2.6936734008789063e+02,5.1039326171875000e+03,4.0559650878906250e+03,0.0000000000000000e+00,9.7586067199707031e+01,9.7586067199707031e+01,1.3869569091796875e+03,1.4447683715820313e+02,1.1990393638610840e+01,5.5619797706604004e+00,5.5619792938232422e+00,1.3500000000000000e+02
6.7599998474121094e+01,5.8415834960937500e+03,3.7746154785156250e+03,0.0000000000000000e+00,1.2677532196044922e+02,1.2677532196044922e+02,5.8743316650390625e+02,1.3137446594238281e+02,4.3396525382995614e+00,1.7556859970092773e+01,1.7556858062744141e+01,1.3500000000000000e+02
9.6919136047363281e+01,6.2431557617187500e+03,4.2045551757812500e+03,0.0000000000000000e+00,1.1372456359863281e+02,1.1372456359863281e+02,6.7773583984375000e+02,1.1747759246826172e+02,5.9938707351684570e+00,1.2276024818420410e+01,1.2276022911071777e+01,1.3500000000000000e+02
7.0997238159179688e+01,5.6678754882812500e+03,1.8676132812500000e+03,0.0000000000000000e+00,9.0951286315917969e+01,9.0951286315917969e+01,3.1754223632812500e+02,1.2999713134765625e+02,4.5347824096679688e+00,1.6916700363159180e+01,1.6916700363159180e+01,1.3500000000000000e+02
1.0893139648437500e+02,5.5791894531250000e+03,1.9420942382812500e+03,0.0000000000000000e+00,9.2026664733886719e+01,9.2026664733886719e+01,4.9879583740234375e+02,1.3167704772949219e+02,6.3592300415039063e+00,1.1390656471252441e+01,1.1390655517578125e+01,1.3600000000000000e+02
1.0634969329833984e+02,3.5943771972656250e+03,2.2817590332031250e+03,0.0000000000000000e+00,1.0346978759765625e+02,1.0346978759765625e+02,6.1561010742187500e+02,1.6316807556152344e+02,5.8661003112792969e+00,1.2859787940979004e+01,1.2859786987304688e+01,1.3600000000000000e+02
2.0823455810546875e+02,3.5689799804687500e+03,2.6479328613281250e+03,0.0000000000000000e+00,8.8506996154785156e+01,8.8506996154785156e+01,8.8196313476562500e+02,2.0648698425292969e+02,9.2593698501586914e+00,7.7724351882934570e+00,7.7724342346191406e+00,1.3600000000000000e+02
2.2991613769531250e+02,3.8909587402343750e+03,2.8798405761718750e+03,0.0000000000000000e+00,1.1985676574707031e+02,1.1985676574707031e+02,1.7858168945312500e+03,1.6182307434082031e+02,1.0519083023071289e+01,6.6440858840942383e+00,6.6440868377685547e+00,1.3600000000000000e+02
1.0098018646240234e+02,6.2837846679687500e+03,3.7777668457031250e+03,0.0000000000000000e+00,1.1601760101318359e+02,1.1601760101318359e+02,7.3489672851562500e+02,1.2887855529785156e+02,6.0313229560852051e+00,1.2250677108764648e+01,1.2250679016113281e+01,1.3600000000000000e+02
5.1509039306640625e+02,5.0792460937500000e+03,4.0384995117187500e+03,0.0000000000000000e+00,1.1082284545898438e+02,1.1082284545898438e+02,3.4204594726562500e+03,1.3690997314453125e+02,1.8266967773437500e+01,3.3370604515075679e+00,3.3370599746704102e+00,1.3600000000000000e+02
1.7846316528320313e+02,3.8574028320312500e+03,4.0344104003906250e+03,0.0000000000000000e+00,1.3690609741210938e+02,1.3690609741210938e+02,1.8085753173828125e+03,1.3796139526367188e+02,9.0849056243896484e+00,7.7738976478576660e+00,7.7738971710205078e+00,1.3600000000000000e+02
3.2523757934570313e+02,3.8855307617187500e+03,2.8649279785156250e+03,0.0000000000000000e+00,9.1078163146972656e+01,9.1078163146972656e+01,1.4587189941406250e+03,1.8349046325683594e+02,1.3057642936706543e+01,5.1468925476074219e+00,5.1468925476074219e+00,1.3700000000000000e+02
2.7369921875000000e+02,3.9398781738281250e+03,2.8780834960937500e+03,0.0000000000000000e+00,1.1515142059326172e+02,1.1515142059326172e+02,1.9622509765625000e+03,1.6204881286621094e+02,1.1873063087463379e+01,5.7303395271301270e+00,5.7303400039672852e+00,1.3700000000000000e+02
8.9563934326171875e+01,5.7956845703125000e+03,3.7788688964843750e+03,0.0000000000000000e+00,1.0348708343505859e+02,1.0348708343505859e+02,5.1861828613281250e+02,2.0281211853027344e+02,4.7431755065917969e+00,1.6092702865600586e+01,1.6092704772949219e+01,1.3700000000000000e+02
1.5403895568847656e+02,3.8547316894531250e+03,4.0693054199218750e+03,0.0000000000000000e+00,1.1476342773437500e+02,1.1476342773437500e+02,1.0969327392578125e+03,1.4117005920410156e+02,8.1184415817260742e+00,8.8761882781982422e+00,8.8761882781982422e+00,1.3700000000000000e+02
1.0319578552246094e+02,5.1269345703125000e+03,4.0194714355468750e+03,0.0000000000000000e+00,1.0373531341552734e+02,1.0373531341552734e+02,6.0042346191406250e+02,1.3087062072753906e+02,6.1080040931701660e+00,1.2058908462524414e+01,1.2058906555175781e+01,1.3700000000000000e+02
8.1713241577148438e+01,3.9391545410156250e+03,1.8733967285156250e+03,0.0000000000000000e+00,8.4679634094238281e+01,8.4679634094238281e+01,3.1680557250976563e+02,1.5404165649414063e+02,4.8191337585449219e+00,1.6259704589843750e+01,1.6259704589843750e+01,1.3800000000000000e+02
1.5913597106933594e+02,3.9137111816406250e+03,2.8541735839843750e+03,0.0000000000000000e+00,1.0234246063232422e+02,1.0234246063232422e+02,9.0120269775390625e+02,1.4079365539550781e+02,8.3208103179931641e+00,8.5796508789062500e+00,8.5796508789062500e+00,1.3800000000000000e+02
2.2467150878906250e+02,5.8432749023437500e+03,3.7892482910156250e+03,0.0000000000000000e+00,1.1095700836181641e+02,1.1095700836181641e+02,1.4955462646484375e+03,1.4058810424804688e+02,1.0645206451416016e+01,6.3896293640136719e+00,6.3896303176879883e+00,1.3800000000000000e+02
9.6263542175292969e+01,6.2251733398437500e+03,3.7968674316406250e+03,0.0000000000000000e+00,9.6761970520019531e+01,9.6761970520019531e+01,4.8731936645507813e+02,1.4497961425781250e+02,5.6123046875000000e+00,1.3749848365783691e+01,1.3749849319458008e+01,1.3800000000000000e+02
